row_id,id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon
929,4022513,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85029,602,2563951,0,33.6036114,-112.1252568
930,4022523,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85029,602,2582502,188,33.589357,-112.1440635
931,4022533,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85051,602,1625210,10858,33.5723303,-112.1454437
932,4022543,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85306,623,2445665,0,33.6320319,-112.1771358
933,4022553,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85306,623,2576841,0,33.6179605,-112.1770946
934,4022563,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85304,623,2569325,2223,33.5885017,-112.1766306
935,4022573,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85304,623,2548116,22483,33.604454,-112.1784017
936,4022583,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85029,602,1486942,0,33.5891286,-112.1287875
937,4022593,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85020,602,1227304,23667,33.5709186,-112.0944957
938,4022603,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85020,602,1443266,0,33.5733812,-112.053608
939,4022613,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85028,602,3335039,0,33.5894838,-112.0243739
940,4022623,4,Arizona,AZ,"Apache County","Paradise Valley",Chinle,Track,Track,85253,480,12867586,3248,33.5441689,-111.9412986
941,4022633,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85018,602,9830948,6859,33.5344403,-111.9903854
942,4022643,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85020,602,2568631,0,33.560285,-112.0910906
943,4022653,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85051,602,1290267,0,33.5603307,-112.1299019
944,4022663,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85051,602,2585268,0,33.5458065,-112.1428868
945,4022673,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85021,602,2554734,0,33.5457403,-112.0910561
946,4022683,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85016,602,2494795,96106,33.5269516,-112.0379507
947,4022693,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85015,602,633665,0,33.5349394,-112.0953652
948,4022703,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85015,602,1879036,0,33.5313801,-112.1059165
949,4022713,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85019,602,1242404,0,33.5204471,-112.1427058
950,4022723,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85015,602,2575241,0,33.5168231,-112.10837
951,4022733,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85012,602,2609413,0,33.5165357,-112.0737249
952,4022743,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85016,602,2618706,0,33.5165871,-112.0387951
953,4022753,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85018,480,1557172,16048,33.5002341,-111.989341
954,4022763,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85016,602,2597616,0,33.5023624,-112.0215697
955,4022773,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85014,602,1770566,9626,33.5042337,-112.0540658
956,4022783,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85013,602,1504391,10484,33.5054188,-112.0934517
957,4022793,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85015,602,957431,9900,33.4995459,-112.1073358
958,4022803,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85031,623,2561519,0,33.5021803,-112.1602288
959,4022813,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85033,623,2479942,24992,33.5025844,-112.1933395
960,4022823,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85033,623,1331560,0,33.5015918,-112.22502
961,4022833,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85033,623,1293222,0,33.4874706,-112.21623
962,4022843,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85033,602,1302037,0,33.4877584,-112.1907502
963,4022853,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85009,602,2573752,16770,33.4887227,-112.143503
964,4022863,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85012,480,1310115,0,33.4875221,-112.0694199
965,4022873,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85016,602,1296654,0,33.4913915,-112.021563
966,4022883,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85018,480,2624349,0,33.4875531,-111.9867811
967,4022893,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85008,602,1912022,0,33.4740317,-111.9709762
968,4022903,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85008,602,1325311,0,33.4730969,-112.0085557
969,4022913,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85006,602,1301777,0,33.4730134,-112.0432967
970,4022923,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85002,623,2654770,0,33.4730347,-112.0739665
971,4022933,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85009,602,1136736,0,33.4724482,-112.1477014
972,4022943,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85035,623,1304314,0,33.4768815,-112.1777032
973,4022953,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85035,623,2596628,0,33.4730267,-112.2119981
974,4022963,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85035,623,1246190,0,33.4642123,-112.1684127
975,4022973,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85043,623,11056321,0,33.4071318,-112.2209946
976,4022983,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85009,602,1880498,0,33.4566702,-112.1430073
977,4022993,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85007,602,2601456,0,33.4585736,-112.0913351
978,4023003,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85006,602,1265032,0,33.4622079,-112.0564199
979,4023013,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85008,602,1550262,13598,33.4620494,-111.9990272
980,4023023,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85034,602,13555160,55520,33.4295804,-112.0140972
981,4023033,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85007,602,1200491,0,33.4439794,-112.10407
982,4023043,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85031,602,2815997,0,33.4290366,-112.0739784
983,4023053,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85041,602,2598908,0,33.3993852,-112.142267
984,4023063,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85040,602,2569301,0,33.3995851,-112.0559842
985,4023073,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85042,480,1446596,0,33.3885831,-111.9874871
986,4023083,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85042,602,2687775,0,33.3853695,-112.0387139
987,4023093,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85041,602,2579308,0,33.3849687,-112.0905339
988,4023103,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85041,602,2583291,722,33.3990267,-112.123348
989,4023113,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85041,602,7769302,0,33.3704008,-112.1258061
990,4023123,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85042,602,3496826,0,33.367837,-112.0575744
991,4023133,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85044,480,3430306,47414,33.3409205,-111.9835193
992,4023143,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85048,480,3802548,0,33.2979769,-111.9845655
993,4023153,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85044,480,1134499,0,33.3268322,-111.9759387
994,4023163,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85048,480,2295743,0,33.3092109,-112.0136469
995,4023173,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85048,480,5703861,6930,33.3119365,-112.0601268
996,4023183,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85007,602,5226378,0,33.4658538,-112.1086031
997,4023193,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85009,602,8090015,100686,33.420063,-112.1144023
998,4023203,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85258,480,1865457,0,33.5751643,-111.8802501
999,4023213,4,Arizona,AZ,"Apache County","Fountain Hills",Chinle,Track,Track,85268,480,8420238,0,33.5925148,-111.720591
1000,4023223,4,Arizona,AZ,"Apache County","Fountain Hills",Chinle,Track,Track,85268,480,15649419,978,33.5891915,-111.7497196
1001,4023233,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85266,602,93090194,27636,33.7883642,-111.819893
1002,4023243,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85258,480,3234760,0,33.573508,-111.8521592
1003,4023253,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85259,480,2469716,0,33.5890025,-111.8373468
1004,4023263,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85032,602,5142712,18647,33.6896109,-111.9086338
1005,4023273,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85018,602,6562047,111864,33.6450492,-111.9093868
1006,4023283,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85259,480,33224180,832,33.6147408,-111.8202992
1007,4023293,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85255,480,55898629,0,33.6773576,-111.8382486
1008,4023303,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85250,480,2544694,35270,33.529373,-111.898852
1009,4023313,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85250,480,2511839,50960,33.5162635,-111.8980634
1010,4023323,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85251,480,1287056,24006,33.5071933,-111.91706
1011,4023333,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85257,480,2181796,8841,33.4794719,-111.9509448
1012,4023343,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85257,602,1920059,16295,33.4860977,-111.9159439
1013,4023353,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85257,480,2558166,48050,33.4748808,-111.9196965
1014,4023363,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85271,480,2524586,61163,33.4619603,-111.9163918
1015,4023373,4,Arizona,AZ,"Apache County",Scottsdale,Chinle,Track,Track,85257,480,1305688,0,33.4553353,-111.9348913
1016,4023383,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85281,480,2589083,0,33.4146651,-111.952179
1017,4023393,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85281,480,1287866,0,33.4111439,-111.9176864
1018,4023403,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85281,480,1093172,0,33.417039,-111.8867329
1019,4023413,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85282,480,2657428,9022,33.400944,-111.9001315
1020,4023423,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85285,480,2578482,0,33.4001798,-111.9349062
1021,4023433,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85283,480,1331378,33096,33.3821331,-111.9533755
1022,4023443,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85283,480,2459943,212316,33.3703792,-111.9155206
1023,4023453,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85283,480,2614826,0,33.3564609,-111.9198593
1024,4023463,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85283,480,2952977,0,33.3551683,-111.9572021
1025,4023473,4,Arizona,AZ,"Apache County",Tempe,Chinle,Track,Track,85283,480,2061110,0,33.3716749,-111.9530168
1026,4023483,4,Arizona,AZ,"Apache County",Mesa,Chinle,Track,Track,85207,480,8146899,87297,33.4807379,-111.6750323
